13000,S,256,25038,0,0,0,0,0
13000,S,512,0,0,0,0,0,0
13000,S,528,0,0,0,0,0,0
14000,S,256,25044,0,0,0,0,0
14000,S,512,0,0,0,0,0,0
14000,S,528,0,0,0,0,0,0
15000,S,256,25049,0,0,0,0,0
15000,S,512,0,0,0,0,0,0
15000,S,528,0,0,0,0,0,0
16000,S,256,25037,0,0,0,0,0
16000,S,512,0,0,0,0,0,0
16000,S,528,0,0,0,0,0,0
17000,S,256,25059,0,0,0,0,0
17000,S,512,0,0,0,0,0,0
17000,S,528,0,0,0,0,0,0
18000,S,256,25138,0,0,0,0,0
18000,S,512,0,0,0,0,0,0
18000,S,528,0,0,0,0,0,0
19000,S,256,25291,0,0,0,0,0
19000,S,512,0,0,0,0,0,0
19000,S,528,0,0,0,0,0,0
20000,S,256,25500,0,0,0,0,0
20000,S,512,0,0,0,0,0,0
20000,S,528,0,0,0,0,0,0
21000,S,256,25750,0,0,0,0,0
21000,S,512,0,0,0,0,0,0
21000,S,528,0,0,0,0,0,0
22000,S,256,26031,0,0,0,0,0
22000,S,512,0,0,0,0,0,0
22000,S,528,0,0,0,0,0,0
23000,S,256,26336,0,0,0,0,0
23000,S,512,0,0,0,0,0,0
23000,S,528,0,0,0,0,0,0
24000,S,256,26643,0,0,0,0,0
24000,S,512,0,0,0,0,0,0
24000,S,528,0,0,0,0,0,0
25000,S,256,26951,0,0,0,0,0
25000,S,512,0,0,0,0,0,0
25000,S,528,0,0,0,0,0,0
26000,S,256,27260,0,0,0,0,0
26000,S,512,0,0,0,0,0,0
26000,S,528,0,0,0,0,0,0
27000,S,256,27554,0,0,0,0,0
27000,S,512,0,0,0,0,0,0
27000,S,528,0,0,0,0,0,0
28000,S,256,27853,0,0,0,0,0
28000,S,512,0,0,0,0,0,0
28000,S,528,0,0,0,0,0,0
29000,S,256,28140,0,0,0,0,0
29000,S,512,0,0,0,0,0,0
29000,S,528,0,0,0,0,0,0
30000,S,256,28386,0,0,0,0,0
30000,S,512,0,0,0,0,0,0
30000,S,528,0,0,0,0,0,0
31000,S,256,28633,0,0,0,0,0
31000,S,512,0,0,0,0,0,0
31000,S,528,0,0,0,0,0,0
32000,S,256,28865,0,0,0,0,0
32000,S,512,0,0,0,0,0,0
32000,S,528,0,0,0,0,0,0
33000,S,256,29086,0,0,0,0,0
33000,S,512,0,0,0,0,0,0
33000,S,528,0,0,0,0,0,0
34000,S,256,29299,0,0,0,0,0
34000,S,512,0,0,0,0,0,0
34000,S,528,0,0,0,0,0,0
35000,S,256,29506,0,0,0,0,0
35000,S,512,0,0,0,0,0,0
35000,S,528,0,0,0,0,0,0
36000,S,256,29692,0,0,0,0,0
36000,S,512,0,0,0,0,0,0
36000,S,528,0,0,0,0,0,0
37000,S,256,29863,0,0,0,0,0
37000,S,512,0,0,0,0,0,0
